Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales_scaled,Profit_scaled,Quantity_bin,Quantity_cat
12-01-2017,12-06-2017,Standard Class,Sally Hughsby,Corporate,United States,Seattle,Washington,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5.0,0.2,5.373,0.005520289811648111,0.4077908060638768,0,Low
9/29/2017,10-03-2017,Standard Class,Michelle Ellison,Corporate,United States,Marion,Ohio,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2.0,0.2,-6.396,0.01809325280473241,0.3008661902347818,0,Low
12/22/2017,12/28/2017,Standard Class,Jack Lebron,Consumer,United States,Jackson,Tennessee,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,3.0,0.2,1.962,0.009172898216357122,0.37680092887864075,0,Low
12/28/2017,12/31/2017,First Class,Jason Gross,Corporate,United States,Long Beach,California,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,340.704,6.0,0.2,-34.0704,0.1213707554478797,0.04943662202161936,1,Medium
10-01-2014,10-05-2014,Standard Class,Neil Franz̦sisch,Home Office,United States,Reno,Nevada,West,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71,1.0,0.0,0.0,0.0015216823686024065,0.35897561693568175,0,Low
09-02-2016,09-02-2016,Same Day,Sonia Sunley,Consumer,United States,Madison,Wisconsin,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2.0,0.0,3.8822,0.0027879675089068,0.39424647627561826,0,Low
12/30/2014,01-04-2015,Standard Class,Astrea Jones,Consumer,United States,New York City,New York,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3.0,0.0,30.735,0.04369432804133155,0.6382115815467138,0,Low
9/16/2017,9/18/2017,Second Class,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544,6.0,0.2,6.42,0.007169670794399524,0.41730309026585344,1,Medium
3/24/2016,3/26/2016,Second Class,Dan Campbell,Consumer,United States,Cleveland,Ohio,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2.0,0.2,1.6324,0.006496221119781299,0.37380642183664314,0,Low
9/14/2017,9/15/2017,First Class,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.585,1.0,0.7,-18.0385,0.0043306951798410265,0.1950908618474728,0,Low
4/17/2015,4/21/2015,Standard Class,George Ashbrook,Consumer,United States,San Francisco,California,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,5.0,0.2,68.5965,0.27948018816640485,0.9821937671371024,0,Low
9/17/2015,9/23/2015,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2.0,0.1,8.8784,0.07109745187759767,0.4396383333242481,0,Low
11/23/2017,11/28/2017,Standard Class,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1.0,0.2,1.0738,0.0010201621130339622,0.36873138654034504,0,Low
11-08-2015,11-08-2015,Same Day,Keith Dawkins,Corporate,United States,New York City,New York,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3.0,0.0,4.728,0.004057819649606417,0.4019308029022007,0,Low
07-08-2017,07-12-2017,Standard Class,Vicky Freymann,Home Office,United States,Seattle,Washington,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,3.0,0.0,6.2016,0.006347833903339996,0.4153188659394812,0,Low
03-02-2014,03-08-2014,Standard Class,Kristina Nunn,Home Office,United States,New York City,New York,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2.0,0.0,5.3392,0.0038937376314261297,0.40748372372765257,0,Low
5/27/2017,06-03-2017,Standard Class,Bart Watters,Corporate,United States,Greensboro,North Carolina,South,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,3.0,0.2,0.3399,0.009541012657144203,0.36206370232274177,0,Low
8/25/2014,8/27/2014,Second Class,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6.0,0.2,44.0316,0.046378139138697816,0.7590148653289507,1,Medium
12-01-2015,12-07-2015,Standard Class,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,4.0,0.0,16.6536,0.021842883620191503,0.5102781729872934,0,Low
9/28/2017,10-01-2017,First Class,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2.0,0.2,1.3596,0.019240400131836335,0.37132795848392186,0,Low
11/14/2017,11/17/2017,Second Class,Clytie Kelty,Consumer,United States,Grove City,Ohio,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.94,10.0,0.4,15.992,0.042624227922764456,0.5042673542403711,2,High
3/23/2017,3/29/2017,Standard Class,Erin Creighton,Consumer,United States,New York City,New York,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,25.68,6.0,0.0,11.556,0.009001682197386387,0.46396506892999073,1,Medium
12-09-2016,12/13/2016,Standard Class,Fred McMath,Consumer,United States,Lawrence,Massachusetts,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1.0,0.0,1.7343,0.001157848328289595,0.3747322114834258,0,Low
10/22/2014,10/26/2014,Standard Class,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4.0,0.0,10.3936,0.046184094317197645,0.4534043438522662,0,Low
08-05-2014,08-12-2014,Standard Class,Gary Zandusky,Consumer,United States,Texas City,Texas,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2.0,0.3,41.934,0.1743499855179784,0.7399575899306068,0,Low
7/13/2017,7/17/2017,Standard Class,Rick Reed,Corporate,United States,Overland Park,Kansas,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,13.56,2.0,0.0,6.2376,0.004678477718375332,0.4156459358833887,0,Low
1/22/2016,1/28/2016,Standard Class,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,14.272,8.0,0.2,4.2816,0.004932448146515255,0.3978751355977476,1,Medium
11/25/2017,11/29/2017,Second Class,Delfina Latchford,Consumer,United States,Atlanta,Georgia,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.87,9.0,0.0,23.9463,0.017273556113910016,0.5765343668743561,1,Medium
08-04-2014,08-08-2014,Standard Class,Marina Lichtenstein,Corporate,United States,Bangor,Maine,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2.0,0.0,27.5292,0.036210761212152345,0.6090860030417505,0,Low
02-07-2015,02-11-2015,Standard Class,Damala Kotsonis,Corporate,United States,Springfield,Virginia,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2.0,0.0,6.3504,0.004464457694661913,0.41667075504096557,0,Low
9/24/2017,9/26/2017,Second Class,Brian Dahlen,Consumer,United States,Miami,Florida,South,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3.0,0.2,2.4585,0.006219421889111945,0.3813117685216984,0,Low
3/18/2017,3/24/2017,Standard Class,Thomas Thornton,Consumer,United States,Houston,Texas,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544,7.0,0.2,47.0351,0.1915835912274619,0.7863024924546782,1,Medium
11-03-2017,11-08-2017,Standard Class,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3.0,0.7,-7.782,0.00400538474379663,0.28827399739434284,0,Low
9/30/2014,10-06-2014,Standard Class,Maya Herman,Corporate,United States,New York City,New York,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3.0,0.0,5.1816,0.0052777337847729035,0.40605188419543525,0,Low
9/28/2015,10-01-2015,First Class,Henry Goldwyn,Corporate,United States,San Francisco,California,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3.0,0.0,14.2758,0.015272468892189552,0.4886752031922027,0,Low
5/18/2017,5/22/2017,Standard Class,Brendan Murry,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1.0,0.6,-0.9933,0.0005165016572283835,0.34995121206670055,0,Low
09-12-2017,9/15/2017,First Class,Bart Folk,Consumer,United States,Baltimore,Maryland,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,94.85,5.0,0.0,45.528,0.03367462393114833,0.7726100726640392,0,Low
9/21/2017,9/23/2017,First Class,Muhammed Lee,Consumer,United States,Seattle,Washington,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2.0,0.0,26.3934,0.028370494343450774,0.5987669463114688,0,Low
01-02-2015,01-04-2015,Second Class,Claudia Bergmann,Corporate,United States,Newark,Delaware,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2.0,0.0,22.2352,0.03034661256240467,0.560988550734908,0,Low
01-02-2016,01-07-2016,Standard Class,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,3.0,0.0,38.2668,0.06188603005697213,0.7066400649778957,0,Low
06-02-2017,06-05-2017,Second Class,Denny Ordway,Consumer,United States,Mesa,Arizona,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",43.92,5.0,0.2,15.921,0.015507890918274316,0.5036222996287757,0,Low
12/24/2017,12/31/2017,Standard Class,James Lanier,Home Office,United States,Chandler,Arizona,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,4.0,0.2,1.9224,0.002889270320131152,0.3764411519403425,0,Low
11-08-2015,11-12-2015,Standard Class,Shaun Weien,Consumer,United States,San Francisco,California,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,2.0,0.0,43.164,0.04260995992118356,0.7511324796807799,0,Low
11/17/2017,11/21/2017,Standard Class,Ruben Ausman,Corporate,United States,Athens,Georgia,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.1,5.0,0.0,55.647,0.07335750332801136,0.8645439827307071,0,Low
1/13/2014,1/18/2014,Standard Class,Michael Moore,Consumer,United States,Newark,Ohio,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,37.408,7.0,0.2,13.0928,0.013185060260904678,0.47792732142435335,1,Medium
6/16/2017,6/21/2017,Standard Class,Michael Kennedy,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.936,7.0,0.8,-8.904,0.001958996617056825,0.2780803174758923,1,Medium
9/29/2016,10-03-2016,Standard Class,Maris LaWare,Consumer,United States,Los Angeles,California,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1.0,0.0,15.2208,0.012768434614742556,0.4972607892197747,0,Low
03-07-2017,03-12-2017,Standard Class,Michael Granlund,Home Office,United States,Clinton,Maryland,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3.0,0.0,4.908,0.017348463122209713,0.40356615262173823,0,Low
12/22/2014,12/26/2014,Standard Class,Bradley Talbott,Home Office,United States,New York City,New York,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.4,4.0,0.0,56.264,0.07703151373509172,0.870149598158233,0,Low
09-07-2014,09-10-2014,First Class,Sam Zeldin,Home Office,United States,Houston,Texas,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.864,3.0,0.2,3.5529,0.007640514846569045,0.39125469481648656,0,Low
12/18/2017,12/24/2017,Standard Class,Doug Jacobs,Consumer,United States,New York City,New York,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,6.0,0.0,17.469,0.013688720716710255,0.5176863072167984,1,Medium
12-10-2015,12/16/2015,Standard Class,Ryan Akin,Consumer,United States,Cleveland,Ohio,East,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2.0,0.2,4.4604,0.008933195789798093,0.39949958298582156,0,Low
01-02-2016,01-07-2016,Standard Class,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,231.98,2.0,0.0,67.2742,0.08258890035085015,0.9701803063918553,0,Low
12/14/2016,12/19/2016,Standard Class,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6.0,0.0,10.5252,0.007503542031392457,0.45459996620277254,1,Medium
10/28/2017,11-01-2017,Standard Class,Sue Ann Reed,Consumer,United States,Everett,Massachusetts,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,21.93,3.0,0.0,10.3071,0.007664057049177522,0.45261846745926626,0,Low
06-02-2017,06-03-2017,Same Day,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,25.344,4.0,0.2,9.1872,0.008881830984106874,0.4424438666208769,0,Low
10-02-2017,10-05-2017,First Class,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3.0,0.7,-21.888,0.00960093826378396,0.16011709103991892,0,Low
3/17/2014,3/17/2014,Same Day,Annie Zypern,Consumer,United States,Dallas,Texas,Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,3.0,0.2,5.4432,0.005389024197103881,0.4084285924544965,0,Low
5/26/2016,5/29/2016,Second Class,Cathy Prescott,Corporate,United States,Delray Beach,Florida,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6.0,0.2,13.8528,0.06572554928239085,0.48483213135128955,1,Medium
4/30/2017,05-05-2017,Standard Class,Ann Steele,Home Office,United States,Boynton Beach,Florida,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2.0,0.2,1.6704,0.0014852989645711251,0.37415166233298996,0,Low
11/13/2015,11/17/2015,Standard Class,Russell Applegate,Consumer,United States,Columbus,Indiana,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,50.97,3.0,0.0,13.2522,0.01802262619690698,0.479375514453766,0,Low
12/28/2017,01-03-2018,Standard Class,Erica Hernandez,Home Office,United States,Nashville,Tennessee,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1.0,0.2,-12.9568,0.022950080542868925,0.24125951001288298,0,Low
9/25/2017,9/29/2017,Standard Class,Arthur Gainer,Consumer,United States,Richmond,Virginia,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,5.0,0.0,47.9385,0.06317371719964787,0.7945101309915126,0,Low
10-07-2017,10-11-2017,Standard Class,Dean percer,Home Office,United States,Charlotte,North Carolina,South,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",50.454,6.0,0.7,-33.636,0.017838568976513442,0.05338326601143656,1,Medium
05-07-2015,05-12-2015,Standard Class,Anna Gayman,Consumer,United States,Allen,Texas,Central,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,15.936,4.0,0.2,5.3784,0.005525997012280469,0.40783986655546295,0,Low
08-10-2015,8/16/2015,Standard Class,Julie Kriz,Home Office,United States,Eagan,Minnesota,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3.0,0.0,12.5118,0.010467719359823305,0.47264877594073496,0,Low
1/17/2015,1/22/2015,Standard Class,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,6.68,2.0,0.0,2.004,0.0022243814464614643,0.3771825104798662,0,Low
10/28/2016,11-02-2016,Standard Class,Emily Phan,Consumer,United States,Tampa,Florida,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38.19,5.0,0.7,-26.733,0.013463999691811165,0.1160989277557006,0,Low
4/22/2016,4/27/2016,Standard Class,Tonja Turnell,Home Office,United States,Aurora,Illinois,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,23.952,2.0,0.2,2.3952,0.008385304529091742,0.3807366705369944,0,Low
5/15/2017,5/20/2017,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2.0,0.0,17.1828,0.014095358761765752,0.5150861011627337,0,Low
1/27/2017,1/30/2017,Second Class,John Huston,Consumer,United States,Kent,Ohio,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,14.016,3.0,0.2,1.752,0.0048411329363975296,0.37489302087251364,0,Low
8/22/2016,8/26/2016,Standard Class,Dorothy Dickinson,Consumer,United States,Houston,Texas,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2.0,0.8,-6.8992,0.0013797157528725055,0.2962944792410524,0,Low
5/18/2017,5/19/2017,First Class,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,55.98,2.0,0.0,15.6744,0.019809693394914025,0.5013818705130093,0,Low
1/30/2017,02-05-2017,Standard Class,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,2.0,0.0,9.14,0.006362101904920892,0.44201504158330934,0,Low
11-07-2016,11-09-2016,First Class,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,14.96,4.0,0.0,0.2992,0.005177857773706641,0.3616939315806019,0,Low
09-04-2016,09-08-2016,Standard Class,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3.0,0.0,2.5344,0.0017250013911301544,0.3820013409867701,0,Low
8/13/2017,8/13/2017,Same Day,Jay Kimmel,Consumer,United States,San Francisco,California,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3.0,0.0,8.4888,0.011056274425035206,0.43609870970907133,0,Low
06-12-2017,6/19/2017,Standard Class,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2.0,0.2,1.068,0.005936915457810233,0.3686786919382711,0,Low
6/26/2016,07-02-2016,Standard Class,Victoria Pisteka,Corporate,United States,New York City,New York,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3.0,0.0,9.0171,0.007321625011236051,0.44089846113591397,0,Low
09-10-2015,9/15/2015,Standard Class,Aimee Bixby,Consumer,United States,Tulsa,Oklahoma,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,14.94,3.0,0.0,7.0218,0.005170723772916194,0.4227706094948405,0,Low
6/19/2015,6/19/2015,Same Day,Paul Prost,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,2.0,0.2,1.9926,0.0019475822157921097,0.3770789383309621,0,Low
